Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Date,Data Quality,valueMax,Max Temp Flag,valueMin,Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-114.02,51.11,CALGARY INT'L A,3031093,2005-05-29,2005,5,29,2005-05-29,,19.7,,4,,11.9,,6.1,,0,,0,,0,,0,,0,,16,E,39,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-05-30,2005,5,30,2005-05-30,,22.6,,6.3,,14.5,,3.5,,0,,0,,0,,0,,0,,17,E,41,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-05-31,2005,5,31,2005-05-31,,23.7,,5.1,,14.4,,3.6,,0,,0,,0,,0,,0,,13,E,56,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-01,2005,6,1,2005-06-01,,15.4,,9.5,,12.5,,5.5,,0,,8.2,,0,,8.2,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-02,2005,6,2,2005-06-02,,18.1,,8.7,,13.4,,4.6,,0,,18.6,,0,,18.6,,0,,3,E,61,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-03,2005,6,3,2005-06-03,,14.8,,9.7,,12.3,,5.7,,0,,14.8,,0,,14.8,,0,,33,E,46,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-04,2005,6,4,2005-06-04,,16.4,,7.8,,12.1,,5.9,,0,,5.6,,0,,5.6,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-05,2005,6,5,2005-06-05,,14.7,,10.1,,12.4,,5.6,,0,,36.6,,0,,36.6,,0,,9,E,32,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-06,2005,6,6,2005-06-06,,12.3,,8.1,,10.2,,7.8,,0,,18,,0,,18,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-07,2005,6,7,2005-06-07,,8.7,,5.8,,7.3,,10.7,,0,,46.2,,0,,46.2,,0,,4,E,46,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-08,2005,6,8,2005-06-08,,13.3,,5.7,,9.5,,8.5,,0,,10.2,,0,,10.2,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-09,2005,6,9,2005-06-09,,15.9,,5.9,,10.9,,7.1,,0,,0,T,0,,0,T,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-10,2005,6,10,2005-06-10,,19.2,,6.8,,13,,5,,0,,4,,0,,4,,0,,31,E,37,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-11,2005,6,11,2005-06-11,,17,,9.4,,13.2,,4.8,,0,,1,,0,,1,,0,,26,E,33,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-12,2005,6,12,2005-06-12,,14.2,,8,,11.1,,6.9,,0,,1.6,,0,,1.6,,0,,36,E,35,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-13,2005,6,13,2005-06-13,,18.4,,6.7,,12.6,,5.4,,0,,2.2,,0,,2.2,,0,,27,E,54,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-14,2005,6,14,2005-06-14,,18.3,,4.5,,11.4,,6.6,,0,,0,,0,,0,,0,,15,E,44,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-15,2005,6,15,2005-06-15,,18.5,,4.7,,11.6,,6.4,,0,,0,,0,,0,,0,,28,E,44,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-16,2005,6,16,2005-06-16,,19.2,,4.5,,11.9,,6.1,,0,,0,T,0,,0,T,0,,14,E,33,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-17,2005,6,17,2005-06-17,,12.1,,10,,11.1,,6.9,,0,,25,,0,,25,,0,,5,E,59,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-18,2005,6,18,2005-06-18,,11.7,,5.8,,8.8,,9.2,,0,,25.6,,0,,25.6,,0,,28,E,65,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-19,2005,6,19,2005-06-19,,21.5,,4,,12.8,,5.2,,0,,0,,0,,0,,0,,28,E,33,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-20,2005,6,20,2005-06-20,,20.7,,7.3,,14,,4,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-21,2005,6,21,2005-06-21,,27.2,,9.7,,18.5,,0,,0.5,,0,,0,,0,,0,,14,E,32,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-22,2005,6,22,2005-06-22,,27.7,,10.8,,19.3,,0,,1.3,,0,T,0,,0,T,0,,35,E,61,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-23,2005,6,23,2005-06-23,,18.1,,5.9,,12,,6,,0,,1.2,,0,,1.2,,0,,2,E,56,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-24,2005,6,24,2005-06-24,,17.3,,4.8,,11.1,,6.9,,0,,0,T,0,,0,T,0,,15,E,32,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-25,2005,6,25,2005-06-25,,15.5,,6.7,,11.1,,6.9,,0,,0.2,,0,,0.2,,0,,34,E,46,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-26,2005,6,26,2005-06-26,,17,,8.3,,12.7,,5.3,,0,,0,T,0,,0,T,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-27,2005,6,27,2005-06-27,,17.1,,9.6,,13.4,,4.6,,0,,1.2,,0,,1.2,,0,,14,E,44,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-28,2005,6,28,2005-06-28,,11.8,,10,,10.9,,7.1,,0,,27.4,,0,,27.4,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-29,2005,6,29,2005-06-29,,19.6,,5.9,,12.8,,5.2,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-06-30,2005,6,30,2005-06-30,,24.3,,13.2,,18.8,,0,,0.8,,0,T,0,,0,T,0,,33,E,33,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-01,2005,7,1,2005-07-01,,22.4,,11.8,,17.1,,0.9,,0,,0.6,,0,,0.6,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-02,2005,7,2,2005-07-02,,16.5,,9.7,,13.1,,4.9,,0,,1,,0,,1,,0,,33,E,44,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-03,2005,7,3,2005-07-03,,20.9,,9.6,,15.3,,2.7,,0,,0,,0,,0,,0,,28,E,32,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-04,2005,7,4,2005-07-04,,24.3,,8.3,,16.3,,1.7,,0,,0,,0,,0,,0,,26,E,41,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-05,2005,7,5,2005-07-05,,25.8,,10.6,,18.2,,0,,0.2,,0,,0,,0,,0,,16,E,35,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-06,2005,7,6,2005-07-06,,27.2,,13.7,,20.5,,0,,2.5,,0,,0,,0,,0,,28,E,61,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-07,2005,7,7,2005-07-07,,22.3,,7.7,,15,,3,,0,,1.8,,0,,1.8,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-08,2005,7,8,2005-07-08,,27.3,,10.3,,18.8,,0,,0.8,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-09,2005,7,9,2005-07-09,,20.5,,13.2,,16.9,,1.1,,0,,0,,0,,0,,0,,30,E,46,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-10,2005,7,10,2005-07-10,,20.5,,5.9,,13.2,,4.8,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-11,2005,7,11,2005-07-11,,23.6,,8.9,,16.3,,1.7,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-12,2005,7,12,2005-07-12,,28.3,,7.9,,18.1,,0,,0.1,,0,,0,,0,,0,,16,E,33,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-13,2005,7,13,2005-07-13,,24.3,,10.4,,17.4,,0.6,,0,,2.6,,0,,2.6,,0,,35,E,69,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-14,2005,7,14,2005-07-14,,23.8,,6.8,,15.3,,2.7,,0,,0,,0,,0,,0,,15,E,32,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-15,2005,7,15,2005-07-15,,23,,10.9,,17,,1,,0,,0.4,,0,,0.4,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-16,2005,7,16,2005-07-16,,17.4,,11.4,,14.4,,3.6,,0,,0.6,,0,,0.6,,0,,34,E,44,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-17,2005,7,17,2005-07-17,,22.7,,9,,15.9,,2.1,,0,,0,,0,,0,,0,,34,E,37,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-18,2005,7,18,2005-07-18,,27.7,,8.3,,18,,0,,0,,0,,0,,0,,0,,36,E,52,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-19,2005,7,19,2005-07-19,,19.7,,10,,14.9,,3.1,,0,,3.4,,0,,3.4,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-20,2005,7,20,2005-07-20,,23.2,,9.7,,16.5,,1.5,,0,,0,,0,,0,,0,,17,E,37,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-21,2005,7,21,2005-07-21,,20.4,,9.9,,15.2,,2.8,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-22,2005,7,22,2005-07-22,,22.2,,11.3,,16.8,,1.2,,0,,0,T,0,,0,T,0,,15,E,33,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-23,2005,7,23,2005-07-23,,24.4,,11.4,,17.9,,0.1,,0,,0,,0,,0,,0,,28,E,50,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-24,2005,7,24,2005-07-24,,15.7,,6.7,,11.2,,6.8,,0,,5.4,,0,,5.4,,0,,2,E,41,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-25,2005,7,25,2005-07-25,,19.4,,4,,11.7,,6.3,,0,,2.2,,0,,2.2,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-26,2005,7,26,2005-07-26,,21.6,,7.6,,14.6,,3.4,,0,,1.8,,0,,1.8,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-27,2005,7,27,2005-07-27,,22.1,,9.2,,15.7,,2.3,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-28,2005,7,28,2005-07-28,,25.2,,10.6,,17.9,,0.1,,0,,0,T,0,,0,T,0,,4,E,46,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-29,2005,7,29,2005-07-29,,26.3,,10.2,,18.3,,0,,0.3,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-30,2005,7,30,2005-07-30,,29.5,,9.3,,19.4,,0,,1.4,,0,,0,,0,,0,,19,E,32,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-07-31,2005,7,31,2005-07-31,,30.6,,10.4,,20.5,,0,,2.5,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-01,2005,8,1,2005-08-01,,32.3,,10.3,,21.3,,0,,3.3,,0,,0,,0,,0,,34,E,41,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-02,2005,8,2,2005-08-02,,22.9,,9.6,,16.3,,1.7,,0,,4.2,,0,,4.2,,0,,31,E,50,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-03,2005,8,3,2005-08-03,,21.9,,7.1,,14.5,,3.5,,0,,0,T,0,,0,T,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-04,2005,8,4,2005-08-04,,27.1,,9.3,,18.2,,0,,0.2,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-05,2005,8,5,2005-08-05,,30,,8.7,,19.4,,0,,1.4,,0,,0,,0,,0,,23,E,32,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-06,2005,8,6,2005-08-06,,27,,10.3,,18.7,,0,,0.7,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-07,2005,8,7,2005-08-07,,21.9,,13.1,,17.5,,0.5,,0,,0,T,0,,0,T,0,,35,E,56,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-08,2005,8,8,2005-08-08,,19.1,,11.1,,15.1,,2.9,,0,,4.8,,0,,4.8,,0,,4,E,35,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-09,2005,8,9,2005-08-09,,19.2,,9.5,,14.4,,3.6,,0,,6,,0,,6,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-10,2005,8,10,2005-08-10,,11.5,,7.3,,9.4,,8.6,,0,,4.2,,0,,4.2,,0,,5,E,32,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-11,2005,8,11,2005-08-11,,18.4,,4.7,,11.6,,6.4,,0,,0,,0,,0,,0,,1,E,54,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-12,2005,8,12,2005-08-12,,14.5,,6.8,,10.7,,7.3,,0,,2.8,,0,,2.8,,0,,36,E,37,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-13,2005,8,13,2005-08-13,,21.1,,2.4,,11.8,,6.2,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-14,2005,8,14,2005-08-14,,18.8,,9.3,,14.1,,3.9,,0,,4,,0,,4,,0,,21,E,39,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-15,2005,8,15,2005-08-15,,13.4,,7.2,,10.3,,7.7,,0,,4,,0,,4,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-16,2005,8,16,2005-08-16,,11.5,,6.7,,9.1,,8.9,,0,,13.2,,0,,13.2,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-17,2005,8,17,2005-08-17,,10,,5.2,,7.6,,10.4,,0,,19.8,,0,,19.8,,0,,34,E,44,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-18,2005,8,18,2005-08-18,,13.5,,4.5,,9,,9,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-19,2005,8,19,2005-08-19,,21.9,,2,,12,,6,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-20,2005,8,20,2005-08-20,,26.8,,6.8,,16.8,,1.2,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-21,2005,8,21,2005-08-21,,29.3,,7.2,,18.3,,0,,0.3,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-22,2005,8,22,2005-08-22,,18.7,,9,,13.9,,4.1,,0,,0,T,0,,0,T,0,,36,E,41,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-23,2005,8,23,2005-08-23,,10,,5.8,,7.9,,10.1,,0,,6.6,,0,,6.6,,0,,33,E,50,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-24,2005,8,24,2005-08-24,,10.6,,6.7,,8.7,,9.3,,0,,27.8,,0,,27.8,,0,,35,E,67,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-25,2005,8,25,2005-08-25,,20.5,,6.3,,13.4,,4.6,,0,,0,,0,,0,,0,,35,E,35,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-26,2005,8,26,2005-08-26,,25.8,,5.1,,15.5,,2.5,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-27,2005,8,27,2005-08-27,,24.7,,6.5,,15.6,,2.4,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-28,2005,8,28,2005-08-28,,27.2,,9.1,,18.2,,0,,0.2,,0,,0,,0,,0,,18,E,33,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-29,2005,8,29,2005-08-29,,17.6,,7.4,,12.5,,5.5,,0,,0.8,,0,,0.8,,0,,36,E,46,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-30,2005,8,30,2005-08-30,,18.8,,4.9,,11.9,,6.1,,0,,0,,0,,0,,0,,27,E,33,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-08-31,2005,8,31,2005-08-31,,20.7,,5.1,,12.9,,5.1,,0,,0,,0,,0,,0,,29,E,33,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-01,2005,9,1,2005-09-01,,21.8,,5.5,,13.7,,4.3,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-02,2005,9,2,2005-09-02,,24.1,,8.9,,16.5,,1.5,,0,,0,,0,,0,,0,,32,E,56,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-03,2005,9,3,2005-09-03,,25.2,,7.4,,16.3,,1.7,,0,,0,,0,,0,,0,,34,E,52,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-04,2005,9,4,2005-09-04,,20,,4.9,,12.5,,5.5,,0,,0,T,0,,0,T,0,,35,E,46,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-05,2005,9,5,2005-09-05,,16.4,,5.1,,10.8,,7.2,,0,,0,T,0,,0,T,0,,36,E,50,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-06,2005,9,6,2005-09-06,,18.4,,1.3,,9.9,,8.1,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-07,2005,9,7,2005-09-07,,21.3,,2.3,,11.8,,6.2,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-08,2005,9,8,2005-09-08,,23.3,,4.1,,13.7,,4.3,,0,,1.8,,0,,1.8,,0,,34,E,41,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-09,2005,9,9,2005-09-09,,9.7,,4.7,,7.2,,10.8,,0,,8.2,,0,,8.2,,0,,33,E,41,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-10,2005,9,10,2005-09-10,,7.9,,5.3,,6.6,,11.4,,0,,64.8,,0,,64.8,,0,,35,E,59,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-11,2005,9,11,2005-09-11,,11.1,,4.1,,7.6,,10.4,,0,,3,,0,,3,,0,,35,E,41,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-12,2005,9,12,2005-09-12,,11.2,,2.6,,6.9,,11.1,,0,,1,,0,,1,,0,,35,E,33,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-13,2005,9,13,2005-09-13,,18.2,,0.3,,9.3,,8.7,,0,,0,,0,,0,,0,,26,E,33,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-14,2005,9,14,2005-09-14,,14.8,,4.5,,9.7,,8.3,,0,,0,T,0,,0,T,0,,35,E,50,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-15,2005,9,15,2005-09-15,,10.3,,5.9,,8.1,,9.9,,0,,0.8,,0,,0.8,,0,,15,E,44,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-16,2005,9,16,2005-09-16,,9.5,,4.1,,6.8,,11.2,,0,,0.6,,0,,0.6,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-17,2005,9,17,2005-09-17,,16.6,,1,,8.8,,9.2,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-18,2005,9,18,2005-09-18,,19.3,,2.6,,11,,7,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-19,2005,9,19,2005-09-19,,15.7,,3.6,,9.7,,8.3,,0,,0,T,0,,0,T,0,,27,E,48,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-20,2005,9,20,2005-09-20,,14.2,,3.6,,8.9,,9.1,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-21,2005,9,21,2005-09-21,,13.4,,-0.6,,6.4,,11.6,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-22,2005,9,22,2005-09-22,,8.1,,-1.7,,3.2,,14.8,,0,,0.2,,0,,0.2,,0,,1,E,35,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-23,2005,9,23,2005-09-23,,11.7,,-3.1,,4.3,,13.7,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-24,2005,9,24,2005-09-24,,13.5,,-2.1,,5.7,,12.3,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-25,2005,9,25,2005-09-25,,20.6,,0.2,,10.4,,7.6,,0,,0,,0,,0,,0,,27,E,50,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-26,2005,9,26,2005-09-26,,21,,4.1,,12.6,,5.4,,0,,0,T,0,,0,T,0,,1,E,57,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-27,2005,9,27,2005-09-27,,8.4,,0.3,,4.4,,13.6,,0,,2,,2,,4,,0,,36,E,41,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-28,2005,9,28,2005-09-28,,18.3,,-2,,8.2,,9.8,,0,,0,,0,,0,,0,,30,E,46,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-29,2005,9,29,2005-09-29,,19.4,,6.6,,13,,5,,0,,0,T,0,,0,T,0,,27,E,50,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-09-30,2005,9,30,2005-09-30,,13,,4.8,,8.9,,9.1,,0,,1.6,,0,,1.6,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-10-01,2005,10,1,2005-10-01,,7.2,,1.1,,4.2,,13.8,,0,,6,,0,,6,,0,,34,E,35,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-10-02,2005,10,2,2005-10-02,,8.3,,-1.3,,3.5,,14.5,,0,,0,T,0,,0,T,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-10-03,2005,10,3,2005-10-03,,4.3,,-0.1,,2.1,,15.9,,0,,0,T,0.2,,0.2,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-10-04,2005,10,4,2005-10-04,,6.9,,-3.9,,1.5,,16.5,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-10-05,2005,10,5,2005-10-05,,10.4,,-4.8,,2.8,,15.2,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-10-06,2005,10,6,2005-10-06,,14.1,,-0.9,,6.6,,11.4,,0,,0,T,0,,0,T,0,,25,E,33,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-10-07,2005,10,7,2005-10-07,,15.8,,0.4,,8.1,,9.9,,0,,0.4,,0,,0.4,,0,,28,E,39,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-10-08,2005,10,8,2005-10-08,,13.2,,-2.4,,5.4,,12.6,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-10-09,2005,10,9,2005-10-09,,13.5,,-2.1,,5.7,,12.3,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-10-10,2005,10,10,2005-10-10,,19.7,,-0.9,,9.4,,8.6,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-10-11,2005,10,11,2005-10-11,,15.5,,2.1,,8.8,,9.2,,0,,0,,0,,0,,0,,35,E,54,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-10-12,2005,10,12,2005-10-12,,16.9,,-0.2,,8.4,,9.6,,0,,0,T,0,,0,T,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-10-13,2005,10,13,2005-10-13,,16.3,,3.2,,9.8,,8.2,,0,,0,,0,,0,,0,,28,E,52,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-10-14,2005,10,14,2005-10-14,,13.3,,-0.4,,6.5,,11.5,,0,,0,,0,,0,,0,,17,E,35,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-10-15,2005,10,15,2005-10-15,,19.5,,2.5,,11,,7,,0,,0,,0,,0,,0,,25,E,46,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-10-16,2005,10,16,2005-10-16,,7.5,,1,,4.3,,13.7,,0,,0,,0,,0,,0,,2,E,39,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-10-17,2005,10,17,2005-10-17,,12.4,,-0.1,,6.2,,11.8,,0,,0,T,0,,0,T,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-10-18,2005,10,18,2005-10-18,,13.3,,1.2,,7.3,,10.7,,0,,1,,0,,1,,0,,16,E,35,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-10-19,2005,10,19,2005-10-19,,14.8,,-3.3,,5.8,,12.2,,0,,0.4,,0,,0.4,,0,,34,E,44,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-10-20,2005,10,20,2005-10-20,,6,,-3.2,,1.4,,16.6,,0,,1.8,,0,T,1.8,,0,,34,E,37,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-10-21,2005,10,21,2005-10-21,,10.8,,-6.5,,2.2,,15.8,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-10-22,2005,10,22,2005-10-22,,9.6,,-2.4,,3.6,,14.4,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-10-23,2005,10,23,2005-10-23,,21.3,,-1.5,,9.9,,8.1,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-10-24,2005,10,24,2005-10-24,,20.9,,1.6,,11.3,,6.7,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-10-25,2005,10,25,2005-10-25,,21.6,,-0.5,,10.6,,7.4,,0,,0,,0,,0,,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-10-26,2005,10,26,2005-10-26,,16.9,,3,,10,,8,,0,,1,,0,T,1,,0,,3,E,41,E
-114.02,51.11,CALGARY INT'L A,3031093,2005-10-27,2005,10,27,2005-10-27,,8.1,,-4.3,,1.9,,16.1,,0,,0,,0,T,0,T,0,,,,<31,
-114.02,51.11,CALGARY INT'L A,3031093,2005-10-28,2005,10,28,2005-10-28,,9.2,,-6.4,,1.4,,16.6,,0,,0,,0,,0,,0,,,,<31,
